GeneID,log2(FC)M2,P-valueM2,P-adjM2,log2(FC)M4,P-valueM4,P-adjM4
ENSG00000267192,-0.040913482,0.455979025,NA,-0.006362426,0.824428122,NA
ENSG00000267193,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267194,0.015501487,0.942547444,0.985208595,0.045124215,0.773232732,0.925807327
ENSG00000267195,NA,NA,NA,NA,NA,NA
ENSG00000267196,NA,NA,NA,NA,NA,NA
ENSG00000267197,0.003153606,0.965400461,NA,-0.012965378,0.807312503,NA
ENSG00000267198,NA,NA,NA,NA,NA,NA
ENSG00000267199,0.006644927,0.955695155,NA,0.027467893,0.560445871,NA
ENSG00000267200,NA,NA,NA,NA,NA,NA
ENSG00000267201,-0.016128849,0.840586499,NA,0.053287906,0.33294035,NA
ENSG00000267202,NA,NA,NA,NA,NA,NA
ENSG00000267203,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267204,NA,NA,NA,NA,NA,NA
ENSG00000267205,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267206,NA,NA,NA,NA,NA,NA
ENSG00000267207,NA,NA,NA,NA,NA,NA
ENSG00000267208,NA,NA,NA,NA,NA,NA
ENSG00000267209,NA,NA,NA,NA,NA,NA
ENSG00000267211,NA,NA,NA,NA,NA,NA
ENSG00000267212,NA,NA,NA,NA,NA,NA
ENSG00000267213,-0.006917064,0.969668199,NA,-0.023128937,0.836161057,NA
ENSG00000267214,NA,NA,NA,NA,NA,NA
ENSG00000267215,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267216,-0.067548251,0.582601196,NA,-0.053541845,0.566965358,NA
ENSG00000267218,0.016664669,0.82774174,NA,-0.003008445,0.968362763,NA
ENSG00000267219,0.053895343,0.388450504,NA,0.032307513,0.63430249,NA
ENSG00000267220,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267221,0.089145353,0.610739326,NA,0.030633386,0.770707305,NA
ENSG00000267222,NA,NA,NA,NA,NA,NA
ENSG00000267223,NA,NA,NA,NA,NA,NA
ENSG00000267224,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267225,NA,NA,NA,NA,NA,NA
ENSG00000267226,-0.013060512,0.912247642,NA,0.016063097,0.849805527,NA
ENSG00000267227,NA,NA,NA,NA,NA,NA
ENSG00000267228,NA,NA,NA,0.019999748,0.560144035,NA
ENSG00000267229,NA,NA,NA,NA,NA,NA
ENSG00000267230,NA,NA,NA,NA,NA,NA
ENSG00000267231,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267232,NA,NA,NA,NA,NA,NA
ENSG00000267233,NA,NA,NA,NA,NA,NA
ENSG00000267234,NA,NA,NA,NA,NA,NA
ENSG00000267235,NA,NA,NA,NA,NA,NA
ENSG00000267237,NA,NA,NA,NA,NA,NA
ENSG00000267238,NA,NA,NA,NA,NA,NA
ENSG00000267239,NA,NA,NA,NA,NA,NA
ENSG00000267240,NA,NA,NA,NA,NA,NA
ENSG00000267241,NA,NA,NA,NA,NA,NA
ENSG00000267242,0.001798053,0.98332591,NA,-0.063144026,0.575195563,NA
ENSG00000267243,0.000237092,0.996363141,NA,-0.033525896,0.836381892,NA
ENSG00000267244,0.088705966,0.591844304,NA,-0.001394852,0.991505495,NA
ENSG00000267245,NA,NA,NA,NA,NA,NA
ENSG00000267246,0.038833891,0.604740551,NA,-0.006362426,0.824428122,NA
ENSG00000267247,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267248,-0.010019821,0.945572074,NA,0.034504797,0.752994027,NA
ENSG00000267249,0.090296966,0.614003115,NA,0.074352979,0.62402516,NA
ENSG00000267250,NA,NA,NA,NA,NA,NA
ENSG00000267251,-0.014241933,0.883496856,NA,-0.056773342,0.332742329,NA
ENSG00000267252,NA,NA,NA,NA,NA,NA
ENSG00000267253,0.037992389,0.822009169,NA,-0.030203952,0.814597485,NA
ENSG00000267254,0.019673767,0.765516946,NA,-0.133161434,0.42073064,0.732972982
ENSG00000267255,NA,NA,NA,0.000593511,0.986469129,NA
ENSG00000267256,NA,NA,NA,NA,NA,NA
ENSG00000267257,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267258,NA,NA,NA,NA,NA,NA
ENSG00000267259,0.017919355,0.766407033,NA,0.014514681,0.729952451,NA
ENSG00000267260,-0.127254738,0.534548337,NA,-0.198886548,0.203077251,0.530048822
ENSG00000267261,NA,NA,NA,NA,NA,NA
ENSG00000267262,NA,NA,NA,NA,NA,NA
ENSG00000267263,NA,NA,NA,NA,NA,NA
ENSG00000267264,0.029665626,0.530044932,NA,0.002501408,0.966953506,NA
ENSG00000267265,0.140759384,0.468309351,NA,0.117272025,0.300295618,NA
ENSG00000267267,NA,NA,NA,NA,NA,NA
ENSG00000267268,0.003656638,0.968258166,NA,-0.059726201,0.439463549,NA
ENSG00000267269,NA,NA,NA,NA,NA,NA
ENSG00000267270,0.168682214,0.351117602,NA,-0.023198926,0.873618074,NA
ENSG00000267271,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267272,0.103328365,0.344214895,NA,0.045695462,0.607060087,NA
ENSG00000267273,0.017849535,0.773897114,NA,0.015840797,0.704000077,NA
ENSG00000267274,0.012946606,0.763648132,NA,0.045511235,0.402849263,NA
ENSG00000267275,NA,NA,NA,NA,NA,NA
ENSG00000267277,0.058275126,0.548321159,NA,0.060213029,0.511822161,NA
ENSG00000267278,0.360188598,0.102185702,NA,-0.116872158,0.430530343,NA
ENSG00000267279,-0.206002601,0.21478105,NA,0.204484299,0.174211441,NA
ENSG00000267280,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267281,NA,NA,NA,0.020506511,0.555164412,NA
ENSG00000267282,0.035774686,0.488978856,NA,NA,NA,NA
ENSG00000267283,0.095539527,0.317913114,NA,-0.027337272,0.689046085,NA
ENSG00000267284,0.175881121,0.27498686,NA,0.159666936,0.20178659,NA
ENSG00000267285,NA,NA,NA,NA,NA,NA
ENSG00000267286,NA,NA,NA,NA,NA,NA
ENSG00000267287,0.035774686,0.488978856,NA,-0.006362426,0.824428122,NA
ENSG00000267288,0.023101939,0.814726826,NA,-0.013889576,0.784901859,NA
ENSG00000267289,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267290,NA,NA,NA,NA,NA,NA
ENSG00000267291,0.046263284,0.425371024,NA,-0.025048293,0.587680485,NA
ENSG00000267292,NA,NA,NA,NA,NA,NA
ENSG00000267293,-0.169016285,0.3988036,NA,-0.03495854,0.827010111,NA
ENSG00000267294,NA,NA,NA,NA,NA,NA
ENSG00000267295,NA,NA,NA,NA,NA,NA
ENSG00000267296,-0.127210207,0.426671863,NA,0.007430005,0.934848604,NA
ENSG00000267297,NA,NA,NA,NA,NA,NA
ENSG00000267298,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267299,NA,NA,NA,NA,NA,NA
ENSG00000267301,-0.017144995,0.839841274,NA,0.041408658,0.417771226,NA
ENSG00000267302,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267303,NA,NA,NA,NA,NA,NA
ENSG00000267304,NA,NA,NA,-0.018386546,0.587550451,NA
ENSG00000267305,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267306,NA,NA,NA,NA,NA,NA
ENSG00000267308,NA,NA,NA,NA,NA,NA
ENSG00000267309,0.13436562,0.464236183,NA,0.039059455,0.791978798,NA
ENSG00000267310,NA,NA,NA,NA,NA,NA
ENSG00000267311,NA,NA,NA,NA,NA,NA
ENSG00000267312,0.039219078,0.865894674,0.96969325,0.069130192,0.686201496,0.88412167
ENSG00000267313,0.256901567,0.268541285,0.655696392,0.007341076,0.963537643,NA
ENSG00000267314,NA,NA,NA,NA,NA,NA
ENSG00000267315,0.076453603,0.558662518,NA,0.034009614,0.717888131,NA
ENSG00000267316,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267317,0.198722606,0.311708955,NA,0.061655866,0.651685239,NA
ENSG00000267318,NA,NA,NA,NA,NA,NA
ENSG00000267319,0.022119392,0.811182662,NA,0.055092834,0.558970065,NA
ENSG00000267320,NA,NA,NA,NA,NA,NA
ENSG00000267321,0.128510935,0.573067495,0.848015413,-0.285359143,0.074412968,0.319666984
ENSG00000267322,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267323,NA,NA,NA,NA,NA,NA
ENSG00000267324,NA,NA,NA,NA,NA,NA
ENSG00000267325,-0.010780731,0.962399928,0.991918795,0.185474212,0.26391405,0.606293969
ENSG00000267326,0.078301527,0.655407675,NA,0.110987923,0.40944491,NA
ENSG00000267327,0.038241773,0.850854641,NA,-0.165030829,0.213034167,NA
ENSG00000267328,NA,NA,NA,NA,NA,NA
ENSG00000267329,NA,NA,NA,NA,NA,NA
ENSG00000267330,NA,NA,NA,NA,NA,NA
ENSG00000267332,NA,NA,NA,NA,NA,NA
ENSG00000267333,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267334,0.012946606,0.763648132,NA,-0.006362426,0.824428122,NA
ENSG00000267335,NA,NA,NA,NA,NA,NA
ENSG00000267336,-0.018533929,0.775295981,NA,-0.063993384,0.533667907,NA
ENSG00000267337,NA,NA,NA,NA,NA,NA
ENSG00000267338,NA,NA,NA,NA,NA,NA
ENSG00000267339,NA,NA,NA,0.001763059,0.969729376,NA
ENSG00000267340,0.000520368,0.994064895,NA,0.017574153,0.741917816,NA
ENSG00000267341,NA,NA,NA,NA,NA,NA
ENSG00000267342,0.07716642,0.498201014,NA,0.07333893,0.438882673,NA
ENSG00000267343,NA,NA,NA,NA,NA,NA
ENSG00000267344,NA,NA,NA,NA,NA,NA
ENSG00000267345,-0.026681846,0.561111061,NA,0.017544008,0.585516288,NA
ENSG00000267346,0.029665626,0.530044932,NA,NA,NA,NA
ENSG00000267347,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267348,0.004117046,0.961711188,NA,0.015658771,0.763015006,NA
ENSG00000267349,NA,NA,NA,NA,NA,NA
ENSG00000267350,0.069252313,0.748593751,0.926127707,-0.054248502,0.715410213,0.898203417
ENSG00000267351,NA,NA,NA,NA,NA,NA
ENSG00000267352,-0.081078232,0.565401374,NA,0.045139306,0.562750313,NA
ENSG00000267353,-0.054396122,0.506543572,NA,-0.01911324,0.843977933,NA
ENSG00000267354,NA,NA,NA,NA,NA,NA
ENSG00000267355,0.01834269,0.818299254,NA,0.017430185,0.746467778,NA
ENSG00000267356,-0.03573856,0.625907644,NA,-0.058042359,0.559955121,NA
ENSG00000267357,NA,NA,NA,NA,NA,NA
ENSG00000267359,NA,NA,NA,NA,NA,NA
ENSG00000267360,NA,NA,NA,NA,NA,NA
ENSG00000267361,NA,NA,NA,NA,NA,NA
ENSG00000267362,NA,NA,NA,NA,NA,NA
ENSG00000267363,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267364,0.021333107,0.829398158,NA,0.045857263,0.764139113,NA
ENSG00000267365,0.114638271,0.384219923,NA,0.055970393,0.473433162,NA
ENSG00000267366,NA,NA,NA,NA,NA,NA
ENSG00000267367,NA,NA,NA,NA,NA,NA
ENSG00000267368,NA,NA,NA,NA,NA,NA
ENSG00000267369,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267370,0.051127255,0.640070858,NA,0.047475177,0.635933275,NA
ENSG00000267371,NA,NA,NA,NA,NA,NA
ENSG00000267372,NA,NA,NA,0.016714561,0.875741409,NA
ENSG00000267373,NA,NA,NA,NA,NA,NA
ENSG00000267374,0.042061585,0.647909374,NA,-0.104812007,0.532834095,0.808158597
ENSG00000267375,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267376,NA,NA,NA,NA,NA,NA
ENSG00000267377,NA,NA,NA,NA,NA,NA
ENSG00000267378,NA,NA,NA,NA,NA,NA
ENSG00000267379,NA,NA,NA,NA,NA,NA
ENSG00000267380,NA,NA,NA,NA,NA,NA
ENSG00000267381,0.022855811,0.887667341,NA,0.04862098,0.740814077,NA
ENSG00000267382,NA,NA,NA,NA,NA,NA
ENSG00000267383,-0.514283323,0.024508645,0.241816522,-0.017810592,0.909512491,0.974284395
ENSG00000267384,NA,NA,NA,NA,NA,NA
ENSG00000267385,-0.017742868,0.786118105,NA,-0.018386546,0.587550451,NA
ENSG00000267386,NA,NA,NA,NA,NA,NA
ENSG00000267387,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267388,-0.033529308,0.510323102,NA,0.007156764,0.802934389,NA
ENSG00000267389,NA,NA,NA,NA,NA,NA
ENSG00000267390,0.056739727,0.594763858,NA,0.134546549,0.058548004,NA
ENSG00000267391,NA,NA,NA,NA,NA,NA
ENSG00000267392,NA,NA,NA,NA,NA,NA
ENSG00000267393,NA,NA,NA,NA,NA,NA
ENSG00000267394,-0.034676582,0.738112533,NA,-0.055081356,0.559120669,NA
ENSG00000267395,-0.044204726,0.70814632,NA,0.003081036,0.966803049,NA
ENSG00000267396,NA,NA,NA,NA,NA,NA
ENSG00000267397,-0.011911674,0.782043764,NA,-0.016181273,0.611088438,NA
ENSG00000267398,NA,NA,NA,NA,NA,NA
ENSG00000267399,NA,NA,NA,NA,NA,NA
ENSG00000267400,NA,NA,NA,NA,NA,NA
ENSG00000267401,NA,NA,NA,NA,NA,NA
ENSG00000267402,NA,NA,NA,NA,NA,NA
ENSG00000267404,NA,NA,NA,NA,NA,NA
ENSG00000267405,-0.014612371,0.806746343,NA,-0.01278185,0.755228378,NA
ENSG00000267406,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267407,NA,NA,NA,NA,NA,NA
ENSG00000267408,NA,NA,NA,NA,NA,NA
ENSG00000267409,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267412,NA,NA,NA,NA,NA,NA
ENSG00000267413,-0.043219516,0.558558455,NA,0.093724356,0.218429341,NA
ENSG00000267414,-0.052020647,0.516899594,NA,0.001272514,0.979290771,NA
ENSG00000267415,NA,NA,NA,NA,NA,NA
ENSG00000267416,0.038051988,0.610320099,NA,0.000593511,0.986469129,NA
ENSG00000267417,NA,NA,NA,NA,NA,NA
ENSG00000267418,-0.005075554,0.978160233,NA,-0.051954781,0.712503167,NA
ENSG00000267419,0.026794194,0.847052278,NA,-0.073418792,0.497600901,NA
ENSG00000267420,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267421,0.001689883,0.98263292,NA,-0.013654763,0.744825987,NA
ENSG00000267422,0.023308247,0.917545824,0.981386401,-0.113391898,0.481477868,0.775787435
ENSG00000267423,NA,NA,NA,NA,NA,NA
ENSG00000267424,0.381546264,0.080721265,NA,0.251931403,0.126873317,0.422765583
ENSG00000267425,NA,NA,NA,NA,NA,NA
ENSG00000267426,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267427,-0.087619562,0.618544736,0.869906895,0.090177696,0.425487058,0.737017987
ENSG00000267428,NA,NA,NA,NA,NA,NA
ENSG00000267429,-0.037397433,0.613750098,NA,-0.014742846,0.783892073,NA
ENSG00000267430,NA,NA,NA,NA,NA,NA
ENSG00000267431,NA,NA,NA,NA,NA,NA
ENSG00000267432,-0.004210731,0.980154662,NA,-0.043200233,0.713723602,NA
ENSG00000267433,NA,NA,NA,NA,NA,NA
ENSG00000267434,NA,NA,NA,NA,NA,NA
ENSG00000267436,NA,NA,NA,NA,NA,NA
ENSG00000267437,NA,NA,NA,NA,NA,NA
ENSG00000267438,NA,NA,NA,NA,NA,NA
ENSG00000267439,-0.082389372,0.637395168,NA,-0.077519992,0.563355059,NA
ENSG00000267440,-0.01773047,0.773506244,NA,-0.01509241,0.623448727,NA
ENSG00000267441,NA,NA,NA,NA,NA,NA
ENSG00000267443,NA,NA,NA,NA,NA,NA
ENSG00000267444,NA,NA,NA,NA,NA,NA
ENSG00000267445,NA,NA,NA,NA,NA,NA
ENSG00000267446,NA,NA,NA,NA,NA,NA
ENSG00000267447,NA,NA,NA,NA,NA,NA
ENSG00000267448,NA,NA,NA,NA,NA,NA
ENSG00000267449,NA,NA,NA,NA,NA,NA
ENSG00000267450,NA,NA,NA,NA,NA,NA
ENSG00000267451,NA,NA,NA,NA,NA,NA
ENSG00000267452,-0.014612371,0.806746343,NA,-0.01509241,0.623448727,NA
ENSG00000267453,NA,NA,NA,0.085048615,0.138027566,NA
ENSG00000267454,-0.105391857,0.642956895,0.882107173,0.207257372,0.227102077,0.562025613
ENSG00000267455,NA,NA,NA,NA,NA,NA
ENSG00000267456,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267457,NA,NA,NA,NA,NA,NA
ENSG00000267458,NA,NA,NA,NA,NA,NA
ENSG00000267459,NA,NA,NA,NA,NA,NA
ENSG00000267460,NA,NA,NA,NA,NA,NA
ENSG00000267461,0.029665626,0.530044932,NA,NA,NA,NA
ENSG00000267462,NA,NA,NA,NA,NA,NA
ENSG00000267463,NA,NA,NA,NA,NA,NA
ENSG00000267464,NA,NA,NA,NA,NA,NA
ENSG00000267465,NA,NA,NA,NA,NA,NA
ENSG00000267466,0.205743023,0.248530698,NA,-0.04034369,0.655987678,NA
ENSG00000267467,NA,NA,NA,NA,NA,NA
ENSG00000267468,NA,NA,NA,NA,NA,NA
ENSG00000267469,NA,NA,NA,NA,NA,NA
ENSG00000267470,0.03636221,0.790239758,NA,0.096078975,0.57370427,0.832194551
ENSG00000267471,NA,NA,NA,NA,NA,NA
ENSG00000267472,NA,NA,NA,NA,NA,NA
ENSG00000267473,-0.079386133,0.698874307,NA,-0.013855264,0.925470074,NA
ENSG00000267474,-0.011911674,0.782043764,NA,-0.006362426,0.824428122,NA
ENSG00000267475,0.038249688,0.658996419,NA,-0.071869595,0.313146177,NA
ENSG00000267476,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267477,NA,NA,NA,NA,NA,NA
ENSG00000267478,NA,NA,NA,NA,NA,NA
ENSG00000267479,NA,NA,NA,NA,NA,NA
ENSG00000267480,-0.036721238,0.855203953,NA,-0.069917738,0.662891748,NA
ENSG00000267481,-0.011826935,0.932524341,NA,-0.016877377,0.886287048,NA
ENSG00000267482,NA,NA,NA,NA,NA,NA
ENSG00000267483,NA,NA,NA,NA,NA,NA
ENSG00000267484,NA,NA,NA,NA,NA,NA
ENSG00000267485,NA,NA,NA,NA,NA,NA
ENSG00000267486,NA,NA,NA,NA,NA,NA
ENSG00000267487,NA,NA,NA,NA,NA,NA
ENSG00000267488,NA,NA,NA,NA,NA,NA
ENSG00000267489,NA,NA,NA,NA,NA,NA
ENSG00000267490,NA,NA,NA,NA,NA,NA
ENSG00000267491,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267492,NA,NA,NA,NA,NA,NA
ENSG00000267493,-0.027494913,0.841572669,NA,-0.026527977,0.83586727,NA
ENSG00000267494,NA,NA,NA,NA,NA,NA
ENSG00000267496,0.035774686,0.488978856,NA,0.028890809,0.545340456,NA
ENSG00000267497,-0.075648979,0.745313871,0.924899335,0.130894851,0.444460745,0.749723461
ENSG00000267498,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267499,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267500,-0.096655787,0.567079736,NA,0.001340453,0.991470927,NA
ENSG00000267501,NA,NA,NA,NA,NA,NA
ENSG00000267502,NA,NA,NA,NA,NA,NA
ENSG00000267503,NA,NA,NA,NA,NA,NA
ENSG00000267504,0.01939972,0.751285281,NA,NA,NA,NA
ENSG00000267505,NA,NA,NA,0.013681393,0.7985007,NA
ENSG00000267506,0.300081415,0.091199843,NA,0.015086411,0.8945023,NA
ENSG00000267507,NA,NA,NA,NA,NA,NA
ENSG00000267508,0.089950567,0.680565356,NA,0.187916887,0.272763281,0.615612518
ENSG00000267509,NA,NA,NA,NA,NA,NA
ENSG00000267510,-0.033424875,0.786923762,NA,-0.008316536,0.931238427,NA
ENSG00000267511,NA,NA,NA,NA,NA,NA
ENSG00000267512,NA,NA,NA,NA,NA,NA
ENSG00000267513,NA,NA,NA,NA,NA,NA
ENSG00000267514,NA,NA,NA,NA,NA,NA
ENSG00000267515,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267516,NA,NA,NA,NA,NA,NA
ENSG00000267517,NA,NA,NA,NA,NA,NA
ENSG00000267518,NA,NA,NA,NA,NA,NA
ENSG00000267519,0.001219132,0.991905719,NA,-0.020784832,0.8375224,NA
ENSG00000267520,NA,NA,NA,NA,NA,NA
ENSG00000267521,0.02137112,0.742359459,NA,-0.012662641,0.760680643,NA
ENSG00000267522,NA,NA,NA,NA,NA,NA
ENSG00000267523,0.015398912,0.941438796,NA,0.282171636,0.082535667,NA
ENSG00000267524,NA,NA,NA,NA,NA,NA
ENSG00000267525,NA,NA,NA,NA,NA,NA
ENSG00000267526,NA,NA,NA,NA,NA,NA
ENSG00000267528,NA,NA,NA,0.015309953,0.716378885,NA
ENSG00000267529,NA,NA,NA,NA,NA,NA
ENSG00000267530,0.123234327,0.462515229,NA,0.001232967,0.990591317,NA
ENSG00000267531,NA,NA,NA,NA,NA,NA
ENSG00000267532,NA,NA,NA,NA,NA,NA
ENSG00000267533,-0.033989237,0.841353457,NA,-0.041053901,0.76401096,NA
ENSG00000267534,0.148810524,0.521158384,0.821491851,0.033170446,0.846272272,0.951118302
ENSG00000267535,NA,NA,NA,NA,NA,NA
ENSG00000267536,NA,NA,NA,NA,NA,NA
ENSG00000267537,NA,NA,NA,0.062853768,0.362409347,NA
ENSG00000267539,NA,NA,NA,NA,NA,NA
ENSG00000267540,NA,NA,NA,NA,NA,NA
ENSG00000267541,NA,NA,NA,NA,NA,NA
ENSG00000267542,NA,NA,NA,NA,NA,NA
ENSG00000267543,NA,NA,NA,-0.006362426,0.824428122,NA
ENSG00000267544,-0.072534476,0.751848148,0.926296474,0.198463014,0.240870177,0.578788331
ENSG00000267545,NA,NA,NA,NA,NA,NA
ENSG00000267546,0.044115729,0.436627412,NA,0.014261001,0.71825664,NA
ENSG00000267547,0.136908287,0.456545551,NA,0.339151762,0.034115271,NA
ENSG00000267549,NA,NA,NA,0.000352566,0.994301287,NA
ENSG00000267550,NA,NA,NA,NA,NA,NA
ENSG00000267551,NA,NA,NA,NA,NA,NA
ENSG00000267552,NA,NA,NA,NA,NA,NA
ENSG00000267554,NA,NA,NA,NA,NA,NA
ENSG00000267555,NA,NA,NA,NA,NA,NA
ENSG00000267556,NA,NA,NA,NA,NA,NA
ENSG00000267557,NA,NA,NA,NA,NA,NA
ENSG00000267558,NA,NA,NA,NA,NA,NA
ENSG00000267559,NA,NA,NA,NA,NA,NA
ENSG00000267560,-0.03296267,0.800034031,NA,-0.080783725,0.346365762,NA
ENSG00000267561,NA,NA,NA,NA,NA,NA
ENSG00000267562,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267563,NA,NA,NA,NA,NA,NA
ENSG00000267564,NA,NA,NA,NA,NA,NA
ENSG00000267565,-0.087133544,0.662878611,NA,0.190646762,0.23021859,NA
ENSG00000267566,NA,NA,NA,NA,NA,NA
ENSG00000267567,-0.011911674,0.782043764,NA,-0.006362426,0.824428122,NA
ENSG00000267568,0.164493029,0.154986557,NA,0.100880181,0.252634818,NA
ENSG00000267570,NA,NA,NA,-0.056188212,0.409372275,NA
ENSG00000267571,-0.050230564,0.407758001,NA,-0.006362426,0.824428122,NA
ENSG00000267572,NA,NA,NA,NA,NA,NA
ENSG00000267573,NA,NA,NA,NA,NA,NA
ENSG00000267574,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267575,0.177978666,0.425477936,NA,0.119434409,0.47775308,0.772647035
ENSG00000267576,NA,NA,NA,NA,NA,NA
ENSG00000267577,0.001160417,0.981820259,NA,0.007156764,0.802934389,NA
ENSG00000267578,-0.011911674,0.782043764,NA,NA,NA,NA
ENSG00000267579,NA,NA,NA,NA,NA,NA
ENSG00000267580,NA,NA,NA,NA,NA,NA
ENSG00000267581,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267582,NA,NA,NA,0.000576454,0.986666994,NA
ENSG00000267583,0.021715702,0.798960986,NA,-0.070910771,0.432898626,NA
ENSG00000267584,NA,NA,NA,NA,NA,NA
ENSG00000267585,NA,NA,NA,NA,NA,NA
ENSG00000267586,NA,NA,NA,-0.010424528,0.784769581,NA
ENSG00000267587,NA,NA,NA,NA,NA,NA
ENSG00000267588,NA,NA,NA,NA,NA,NA
ENSG00000267589,NA,NA,NA,NA,NA,NA
ENSG00000267590,NA,NA,NA,NA,NA,NA
ENSG00000267591,NA,NA,NA,NA,NA,NA
ENSG00000267592,0.012946606,0.763648132,NA,-0.006362426,0.824428122,NA
ENSG00000267593,NA,NA,NA,NA,NA,NA
ENSG00000267594,NA,NA,NA,NA,NA,NA
ENSG00000267595,0.001140052,0.981966119,NA,0.03261393,0.574865405,NA
ENSG00000267596,NA,NA,NA,NA,NA,NA
ENSG00000267597,NA,NA,NA,NA,NA,NA
ENSG00000267598,NA,NA,NA,NA,NA,NA
ENSG00000267599,NA,NA,NA,NA,NA,NA
ENSG00000267600,NA,NA,NA,NA,NA,NA
ENSG00000267601,NA,NA,NA,NA,NA,NA
ENSG00000267602,NA,NA,NA,NA,NA,NA
ENSG00000267603,NA,NA,NA,NA,NA,NA
ENSG00000267604,NA,NA,NA,NA,NA,NA
ENSG00000267605,NA,NA,NA,-0.010300328,0.789347325,NA
ENSG00000267606,0.001160417,0.981820259,NA,NA,NA,NA
ENSG00000267607,-0.026681846,0.561111061,NA,0.007156764,0.802934389,NA
ENSG00000267608,NA,NA,NA,NA,NA,NA
ENSG00000267609,NA,NA,NA,NA,NA,NA
ENSG00000267610,NA,NA,NA,NA,NA,NA
ENSG00000267611,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267612,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267613,NA,NA,NA,NA,NA,NA
ENSG00000267614,NA,NA,NA,NA,NA,NA
ENSG00000267615,NA,NA,NA,NA,NA,NA
ENSG00000267616,NA,NA,NA,NA,NA,NA
ENSG00000267617,NA,NA,NA,NA,NA,NA
ENSG00000267618,NA,NA,NA,NA,NA,NA
ENSG00000267619,NA,NA,NA,NA,NA,NA
ENSG00000267620,0.01317932,0.878468656,NA,-0.023860672,0.793014058,NA
ENSG00000267622,NA,NA,NA,NA,NA,NA
ENSG00000267623,NA,NA,NA,NA,NA,NA
ENSG00000267624,NA,NA,NA,NA,NA,NA
ENSG00000267625,NA,NA,NA,NA,NA,NA
ENSG00000267626,NA,NA,NA,0.028890809,0.545340456,NA
ENSG00000267627,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267628,NA,NA,NA,NA,NA,NA
ENSG00000267629,NA,NA,NA,NA,NA,NA
ENSG00000267630,NA,NA,NA,NA,NA,NA
ENSG00000267631,0.012946606,0.763648132,NA,0.007156764,0.802934389,NA
ENSG00000267632,-0.011911674,0.782043764,NA,0.018068293,0.746542988,NA
ENSG00000267633,NA,NA,NA,NA,NA,NA
ENSG00000267634,NA,NA,NA,NA,NA,NA
ENSG00000267635,NA,NA,NA,NA,NA,NA
ENSG00000267636,NA,NA,NA,0.014855492,0.717948016,NA
ENSG00000267637,NA,NA,NA,NA,NA,NA
ENSG00000267638,0.012946606,0.763648132,NA,NA,NA,NA
ENSG00000267639,NA,NA,NA,NA,NA,NA
ENSG00000267640,-0.415761298,0.065826204,NA,0.014793095,0.931209338,0.979832496
ENSG00000267641,0.019673767,0.765516946,NA,0.021033466,0.550071817,NA
ENSG00000267642,NA,NA,NA,0.007156764,0.802934389,NA
ENSG00000267643,NA,NA,NA,NA,NA,NA
ENSG00000267644,0.001689883,0.98263292,NA,0.001711862,0.976707397,NA
ENSG00000267645,NA,NA,NA,NA,NA,NA
ENSG00000267646,NA,NA,NA,NA,NA,NA
ENSG00000267647,NA,NA,NA,NA,NA,NA
